id,subSite,siteCode,siteName,typeSite,numberOfPeople,penaltyRate,workDate,workingPeople,,
10786,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,10/7/2025,12,,
10787,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,10/8/2025,12,,
10788,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,10/9/2025,12,,
10789,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,10/10/2025,12,,
10790,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,10/11/2025,12,,
10791,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,10/12/2025,0,,
10792,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,13/10/2025,0,,
10793,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,14/10/2025,12,,
10794,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,15/10/2025,12,,
10795,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,16/10/2025,12,,
10796,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,17/10/2025,12,,
10797,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,18/10/2025,12,,
10798,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,19/10/2025,0,,
10799,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,20/10/2025,12,,
10800,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,21/10/2025,12,,
10801,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,22/10/2025,12,,
10802,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,23/10/2025,0,,
10803,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,24/10/2025,12,,
10804,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,25/10/2025,12,,
10805,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,26/10/2025,0,,
10806,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,27/10/2025,12,,
10807,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,28/10/2025,12,,
10808,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,29/10/2025,12,,
10809,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,30/10/2025,12,,
10810,66LML0011_1,66LML0011,NMT - งานสวน กม.21,ชดแรงภายในวัน,12,1500,31/10/2025,12,,
10811,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,10/1/2025,13,,
10812,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,10/2/2025,13,,
10813,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,10/3/2025,13,,
10814,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,10/4/2025,13,,
10815,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,10/5/2025,0,,
10816,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,10/6/2025,13,,
10817,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,10/7/2025,13,,
10818,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,10/8/2025,13,,
10819,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,10/9/2025,13,,
10820,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,10/10/2025,13,,
10821,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,10/11/2025,13,,
10822,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,10/12/2025,0,,
10823,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,13/10/2025,0,,
10824,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,14/10/2025,13,,
10825,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,15/10/2025,13,,
10826,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,16/10/2025,13,,
10827,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,17/10/2025,13,,
10828,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,18/10/2025,13,,
10829,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,19/10/2025,0,,
10830,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,20/10/2025,13,,
10831,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,21/10/2025,13,,
10832,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,22/10/2025,13,,
10833,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,23/10/2025,0,,
10834,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,24/10/2025,13,,
10835,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,25/10/2025,13,,
10836,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,26/10/2025,0,,
10837,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,27/10/2025,13,,
10838,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,28/10/2025,13,,
10839,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,29/10/2025,13,,
10840,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,30/10/2025,13,,
10841,66LML0011_2,66LML0011,NMT - งานสวน กม.22,ชดแรงภายในวัน,13,1500,31/10/2025,13,,
10842,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,10/1/2025,2,,
10843,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,10/2/2025,2,,
10844,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,10/3/2025,2,,
10845,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,10/4/2025,2,,
10846,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,10/5/2025,0,,
10847,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,10/6/2025,2,,
10848,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,10/7/2025,2,,
10849,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,10/8/2025,2,,
10850,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,10/9/2025,2,,
10851,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,10/10/2025,2,,
10852,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,10/11/2025,2,,
10853,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,10/12/2025,0,,
10854,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,13/10/2025,0,,
10855,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,14/10/2025,2,,
10856,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,15/10/2025,2,,
10857,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,16/10/2025,2,,
10858,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,17/10/2025,2,,
10859,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,18/10/2025,2,,
10860,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,19/10/2025,0,,
10861,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,20/10/2025,2,,
10862,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,21/10/2025,2,,
10863,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,22/10/2025,2,,
10864,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,23/10/2025,0,,
10865,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,24/10/2025,2,,
10866,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,25/10/2025,2,,
10867,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,26/10/2025,0,,
10868,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,27/10/2025,2,,
10869,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,28/10/2025,2,,
10870,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,29/10/2025,2,,
10871,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,30/10/2025,2,,
10872,66LML0011_3,66LML0011,NMT - สำนักงาน,ชดแรงภายในวัน,2,1500,31/10/2025,2,,
10873,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,10/1/2025,2,,
10874,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,10/2/2025,2,,
10875,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,10/3/2025,2,,
10876,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,10/4/2025,2,,
10877,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,10/5/2025,0,,
10878,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,10/6/2025,2,,
10879,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,10/7/2025,2,,
10880,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,10/8/2025,2,,
10881,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,10/9/2025,2,,
10882,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,10/10/2025,2,,
10883,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,10/11/2025,2,,
10884,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,10/12/2025,0,,
10885,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,13/10/2025,0,,
10886,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,14/10/2025,2,,
10887,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,15/10/2025,2,,
10888,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,16/10/2025,2,,
10889,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,17/10/2025,2,,
10890,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,18/10/2025,2,,
10891,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,19/10/2025,0,,
10892,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,20/10/2025,2,,
10893,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,21/10/2025,2,,
10894,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,22/10/2025,2,,
10895,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,23/10/2025,0,,
10896,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,24/10/2025,2,,
10897,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,25/10/2025,2,,
10898,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,26/10/2025,0,,
10899,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,27/10/2025,2,,
10900,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,28/10/2025,2,,
10901,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,29/10/2025,2,,
10902,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,30/10/2025,2,,
10903,67LML0010,67LML0010,NPT - งานสวน,ชดแรงภายในวัน,2,1500,31/10/2025,2,,
10904,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,10/1/2025,6,,
10905,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,10/2/2025,6,,
10906,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,10/3/2025,6,,
10907,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,10/4/2025,6,,
10908,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,10/5/2025,0,,
10909,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,10/6/2025,6,,
10910,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,10/7/2025,6,,
10911,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,10/8/2025,6,,
10912,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,10/9/2025,6,,
10913,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,10/10/2025,6,,
10914,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,10/11/2025,6,,
10915,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,10/12/2025,0,,
10916,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,13/10/2025,0,,
10917,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,14/10/2025,6,,
10918,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,15/10/2025,6,,
10919,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,16/10/2025,6,,
10920,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,17/10/2025,6,,
10921,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,18/10/2025,6,,
10922,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,19/10/2025,0,,
10923,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,20/10/2025,6,,
10924,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,21/10/2025,6,,
10925,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,22/10/2025,6,,
10926,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,23/10/2025,0,,
10927,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,24/10/2025,6,,
10928,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,25/10/2025,6,,
10929,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,26/10/2025,0,,
10930,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,27/10/2025,6,,
10931,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,28/10/2025,6,,
10932,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,29/10/2025,6,,
10933,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,30/10/2025,6,,
10934,68LML0005,68LML0005,TAAP - งานสวน (โรงงาน 2),ชดแรงภายในวัน,6,372,31/10/2025,6,,
10935,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,10/1/2025,3,,
10936,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,10/2/2025,3,,
10937,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,10/3/2025,3,,
10938,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,10/4/2025,3,,
10939,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,10/5/2025,0,,
10940,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,10/6/2025,3,,
10941,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,10/7/2025,3,,
10942,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,10/8/2025,3,,
10943,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,10/9/2025,3,,
10944,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,10/10/2025,3,,
10945,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,10/11/2025,3,,
10946,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,10/12/2025,0,,
10947,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,13/10/2025,0,,
10948,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,14/10/2025,3,,
10949,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,15/10/2025,3,,
10950,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,16/10/2025,3,,
10951,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,17/10/2025,3,,
10952,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,18/10/2025,3,,
10953,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,19/10/2025,0,,
10954,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,20/10/2025,3,,
10955,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,21/10/2025,3,,
10956,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,22/10/2025,3,,
10957,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,23/10/2025,0,,
10958,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,24/10/2025,3,,
10959,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,25/10/2025,3,,
10960,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,26/10/2025,0,,
10961,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,27/10/2025,3,,
10962,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,28/10/2025,3,,
10963,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,29/10/2025,3,,
10964,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,30/10/2025,3,,
10965,68LML0004,68LML0004,TAAP - งานสวน (โรงงาน 1),ชดแรงภายในวัน,3,370,31/10/2025,3,,
10966,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,10/1/2025,10,,
10967,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,10/2/2025,10,,
10968,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,10/3/2025,10,,
10969,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,10/4/2025,10,,
10970,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,10/5/2025,0,,
10971,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,10/6/2025,10,,
10972,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,10/7/2025,10,,
10973,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,10/8/2025,10,,
10974,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,10/9/2025,10,,
10975,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,10/10/2025,10,,
10976,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,10/11/2025,10,,
10977,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,10/12/2025,0,,
10978,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,13/10/2025,10,,
10979,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,14/10/2025,10,,
10980,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,15/10/2025,10,,
10981,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,16/10/2025,10,,
10982,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,17/10/2025,10,,
10983,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,18/10/2025,10,,
10984,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,19/10/2025,0,,
10985,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,20/10/2025,10,,
10986,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,21/10/2025,10,,
10987,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,22/10/2025,10,,
10988,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,23/10/2025,0,,
10989,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,24/10/2025,10,,
10990,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,25/10/2025,10,,
10991,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,26/10/2025,0,,
10992,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,27/10/2025,10,,
10993,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,28/10/2025,10,,
10994,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,29/10/2025,10,,
10995,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,30/10/2025,10,,
10996,67LML0014,67LML0014,บุญรอดบริวฯ - งานสวน,ชดแรงภายในวัน,10,500,31/10/2025,0,,
10997,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,10/1/2025,5,,
10998,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,10/2/2025,5,,
10999,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,10/3/2025,5,,
11000,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,10/4/2025,5,,
11001,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,10/5/2025,2,,
11002,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,10/6/2025,5,,
11003,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,10/7/2025,5,,
11004,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,10/8/2025,5,,
11005,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,10/9/2025,5,,
11006,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,10/10/2025,5,,
11007,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,10/11/2025,5,,
11008,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,10/12/2025,2,,
11009,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,13/10/2025,5,,
11010,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,14/10/2025,5,,
11011,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,15/10/2025,5,,
11012,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,16/10/2025,5,,
11013,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,17/10/2025,5,,
11014,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,18/10/2025,5,,
11015,66LML0004,66LML0004,RATCH (อา.นขฤ.ส่ง 2 คน),ชดแรงภายในวัน,5,500,19/10/2025,2,,
